,D2001,D2001,D2001,D2001,D2001,D2001,D2001,D2001,D2001,D2002,D2002,D2002,D2002,D2002,D2002,D2002,D2002,D2002,D2003,D2003,D2003,D2003,D2003,D2003,D2003,D2003,D2003
10,419.0274396862995,419.0274396862995,419.0274396862995,419.0274396862995,419.0274396862995,419.0274396862995,83.80548793725988,83.80548793725988,83.80548793725988,447.8474723256476,447.8474723256476,447.8474723256476,447.8474723256476,447.8474723256476,447.8474723256476,89.56949446512954,89.56949446512954,89.56949446512954,440.4471938493891,440.4471938493891,440.4471938493891,440.4471938493891,440.4471938493891,440.4471938493891,88.08943876987784,88.08943876987784,88.08943876987784
11,424.0656680587065,424.0656680587065,424.0656680587065,424.0656680587065,424.0656680587065,424.0656680587065,84.81313361174129,84.81313361174129,84.81313361174129,450.3909755808834,450.3909755808834,450.3909755808834,450.3909755808834,450.3909755808834,450.3909755808834,90.07819511617669,90.07819511617669,90.07819511617669,445.9203876428988,445.9203876428988,445.9203876428988,445.9203876428988,445.9203876428988,445.9203876428988,89.18407752857976,89.18407752857976,89.18407752857976
12,398.3701031106442,398.3701031106442,398.3701031106442,398.3701031106442,398.3701031106442,398.3701031106442,79.67402062212884,79.67402062212884,79.67402062212884,422.2975351994961,422.2975351994961,422.2975351994961,422.2975351994961,422.2975351994961,422.2975351994961,84.45950703989924,84.45950703989924,84.45950703989924,419.6156234905027,419.6156234905027,419.6156234905027,419.6156234905027,419.6156234905027,419.6156234905027,83.92312469810054,83.92312469810054,83.92312469810054
13,434.2556566366078,434.2556566366078,434.2556566366078,434.2556566366078,434.2556566366078,434.2556566366078,86.85113132732154,86.85113132732154,86.85113132732154,459.1924263862257,459.1924263862257,459.1924263862257,459.1924263862257,459.1924263862257,459.1924263862257,91.83848527724516,91.83848527724516,91.83848527724516,458.41743586758,458.41743586758,458.41743586758,458.41743586758,458.41743586758,458.41743586758,91.68348717351603,91.68348717351603,91.68348717351603
14,428.0943639704877,428.0943639704877,428.0943639704877,428.0943639704877,428.0943639704877,428.0943639704877,85.61887279409753,85.61887279409753,85.61887279409753,450.5444040101138,450.5444040101138,450.5444040101138,450.5444040101138,450.5444040101138,450.5444040101138,90.10888080202275,90.10888080202275,90.10888080202275,454.2313211548328,454.2313211548328,454.2313211548328,454.2313211548328,454.2313211548328,454.2313211548328,90.84626423096658,90.84626423096658,90.84626423096658
15,425.3241959047116,425.3241959047116,425.3241959047116,425.3241959047116,425.3241959047116,425.3241959047116,85.06483918094234,85.06483918094234,85.06483918094234,446.8899151785643,446.8899151785643,446.8899151785643,446.8899151785643,446.8899151785643,446.8899151785643,89.37798303571284,89.37798303571284,89.37798303571284,453.7147395593399,453.7147395593399,453.7147395593399,453.7147395593399,453.7147395593399,453.7147395593399,90.74294791186797,90.74294791186797,90.74294791186797
16,430.4659066766176,430.4659066766176,430.4659066766176,430.4659066766176,430.4659066766176,430.4659066766176,86.09318133532351,86.09318133532351,86.09318133532351,454.36451745056274,454.36451745056274,454.36451745056274,454.36451745056274,454.36451745056274,454.36451745056274,90.87290349011252,90.87290349011252,90.87290349011252,460.3784304924603,460.3784304924603,460.3784304924603,460.3784304924603,460.3784304924603,460.3784304924603,92.07568609849206,92.07568609849206,92.07568609849206
17,417.0268366451458,417.0268366451458,417.0268366451458,417.0268366451458,417.0268366451458,417.0268366451458,83.40536732902916,83.40536732902916,83.40536732902916,442.4635839191534,442.4635839191534,442.4635839191534,442.4635839191534,442.4635839191534,442.4635839191534,88.4927167838307,88.4927167838307,88.4927167838307,444.9866569414328,444.9866569414328,444.9866569414328,444.9866569414328,444.9866569414328,444.9866569414328,88.99733138828655,88.99733138828655,88.99733138828655
18,419.77497378496287,419.77497378496287,419.77497378496287,419.77497378496287,419.77497378496287,419.77497378496287,83.95499475699256,83.95499475699256,83.95499475699256,453.3871815024666,453.3871815024666,453.3871815024666,453.3871815024666,453.3871815024666,453.3871815024666,90.6774363004933,90.6774363004933,90.6774363004933,434.04128093071023,434.04128093071023,434.04128093071023,434.04128093071023,434.04128093071023,434.04128093071023,86.80825618614202,86.80825618614202,86.80825618614202
19,327.9208888196515,327.9208888196515,327.9208888196515,327.9208888196515,327.9208888196515,327.9208888196515,65.5841777639303,65.5841777639303,65.5841777639303,355.75222673684397,355.75222673684397,355.75222673684397,355.75222673684397,355.75222673684397,355.75222673684397,71.15044534736877,71.15044534736877,71.15044534736877,338.987141097407,338.987141097407,338.987141097407,338.987141097407,338.987141097407,338.987141097407,67.7974282194814,67.7974282194814,67.7974282194814
20,319.95483728767044,319.95483728767044,319.95483728767044,319.95483728767044,319.95483728767044,319.95483728767044,63.990967457534076,63.990967457534076,63.990967457534076,346.9618211690783,346.9618211690783,346.9618211690783,346.9618211690783,346.9618211690783,346.9618211690783,69.39236423381566,69.39236423381566,69.39236423381566,330.63980415563867,330.63980415563867,330.63980415563867,330.63980415563867,330.63980415563867,330.63980415563867,66.12796083112772,66.12796083112772,66.12796083112772
21,317.15394584178273,317.15394584178273,317.15394584178273,317.15394584178273,317.15394584178273,317.15394584178273,63.43078916835654,63.43078916835654,63.43078916835654,343.79680775059626,343.79680775059626,343.79680775059626,343.79680775059626,343.79680775059626,343.79680775059626,68.75936155011925,68.75936155011925,68.75936155011925,327.26599019863136,327.26599019863136,327.26599019863136,327.26599019863136,327.26599019863136,327.26599019863136,65.45319803972629,65.45319803972629,65.45319803972629
22,204.17418811199127,204.17418811199127,204.17418811199127,204.17418811199127,204.17418811199127,204.17418811199127,40.83483762239825,40.83483762239825,40.83483762239825,209.50487417633863,209.50487417633863,209.50487417633863,209.50487417633863,209.50487417633863,209.50487417633863,41.900974835267725,41.900974835267725,41.900974835267725,202.81424965109417,202.81424965109417,202.81424965109417,202.81424965109417,202.81424965109417,202.81424965109417,40.56284993021881,40.56284993021881,40.56284993021881
23,183.24687005687923,183.24687005687923,183.24687005687923,183.24687005687923,183.24687005687923,183.24687005687923,36.64937401137584,36.64937401137584,36.64937401137584,189.52594025656882,189.52594025656882,189.52594025656882,189.52594025656882,189.52594025656882,189.52594025656882,37.90518805131375,37.90518805131375,37.90518805131375,180.16104815980665,180.16104815980665,180.16104815980665,180.16104815980665,180.16104815980665,180.16104815980665,36.03220963196132,36.03220963196132,36.03220963196132
