,CT1,CT1,CT2,CT2,CT3,CT3,CT4,CT4,CT4,CT5,CT5,CT5,CT6,CT6,CT6,CT7,CT7,CT7,CT7,CT8,CT8,CT9,CT9,CT10,CT10,CT10,CT10,CT11,CT11,CT11,CT12,CT12,CT12,CT13,CT13,CT13,CT14,CT14,CT14,CT15,CT15,CT15,CT15,CT16,CT16,CT16,CT17,CT17,CT17,CT18,CT18,CT18,CT19,CT19,CT19,CT19,CT20,CT20,CT20,CT20,CT21,CT21,CT22,CT22,CT22,CT22,CT23,CT23,CT23,CT23,CT24,CT24,CT24,CT25,CT25,CT26,CT26,CT27,CT27,CT27,CT28,CT28,CT28,CT29,CT29,CT30,CT30,CT31,CT31,CT32,CT32,CT33,CT33,CT33,CT33,CT34,CT34,CT34,CT35,CT35,CT35,CT35,CT36,CT36,CT36,CT37,CT37,CT37,CT38,CT38,CT38,CT39,CT39,CT40,CT40,CT41,CT41,CT41,CT42,CT42,CT42
,5000,10000,2500,10000,1700,10000,1700,10000,10000,1700,2500,5000,2500,5000,10000,1000,5000,10000,10000,800,5000,10000,10000,1000,10000,10000,10000,1700,10000,10000,1700,5000,10000,800,2500,5000,10000,10000,10000,300,10000,10000,10000,1700,2500,10000,400,1700,5000,300,1700,5000,200,2500,5000,10000,5000,10000,10000,10000,5000,10000,1700,2500,5000,10000,1700,2500,5000,10000,5000,10000,10000,2500,5000,1700,10000,2500,5000,10000,2500,10000,10000,200,2500,200,1000,100,800,150,1000,400,2500,10000,10000,5000,10000,10000,1000,2500,5000,10000,500,1700,2500,1000,5000,10000,800,5000,10000,2500,10000,150,5000,300,10000,10000,2500,10000,10000
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.9199613728187777,2.0433989906664127,1.980208017576352,2.1148367700947537,1.3185380942443325,2.0708555540094467,1.4125500040232288,2.2185077806371787,2.2185077806371787,1.2254225694263308,1.8020920138622514,1.8083492777992727,2.0356678387038714,2.0427361298104816,2.174067147884512,1.9461284764758198,2.0441106393539425,2.1755300270098594,2.1755300270098594,1.5057334096408581,1.976928630279339,2.276078710947509,2.276078710947509,2.096186479371381,2.3432762447126056,2.3432762447126056,2.3432762447126056,1.4164498157816492,2.2246327055633293,2.2246327055633293,1.5339709098897487,2.2636723496636906,2.409207737190687,1.499949022150742,1.9625198062309674,1.9693341111137135,2.187436793706127,2.187436793706127,2.187436793706127,1.9616052458857676,2.1747085624328304,2.1747085624328304,2.1747085624328304,1.3730746168993175,2.019227377793114,2.1565089464517504,1.4335310740260334,1.3492057167303844,1.9910153805917126,2.028179470342618,1.4316560967124365,2.1126869482735606,1.2850026524070386,2.0008691819486764,2.0078166443859975,2.136902628701388,2.0557460719945335,2.1879135216209225,2.1879135216209225,2.1879135216209225,2.044151489067119,2.1755735030213335,1.3942461454204853,2.0503619785595375,2.0574812909850912,2.1897603008239255,1.3897845421370878,2.043800797260423,2.0508973278064655,2.182753043332054,1.96934445482296,2.095956995922109,2.095956995922109,1.9400069011815684,1.946743036255115,1.40008831894826,2.1989358396652303,1.8412441009482767,1.8476373096321246,1.9664250891032118,1.9942352297088135,2.1298176527779566,2.1298176527779566,1.2248171642563064,1.907154754032312,1.266961886775225,1.8847366910705827,1.221733419148095,1.6357092058015816,1.655240906777943,1.8467563835952254,1.5241015843240555,2.1094831616941954,2.252900966286795,2.252900966286795,1.9569943066353959,2.082812835472673,2.082812835472673,1.898619609778117,1.9873094531414557,1.9942098331870852,2.1224210122148928,1.8490778828929477,1.3922468765311609,2.047421877251707,1.9957425085530862,2.0962226001295448,2.2309923553452347,1.6103876562282158,2.114332751775327,2.25026683977899,1.9456194026914757,2.0778965729357135,1.6555837768510735,1.9401372384973523,2.137335017733738,2.369529126006306,2.369529126006306,2.0240923632534376,2.1617046885385145,2.1617046885385145
5,4.0208555499481475,4.279363266729119,3.815897609090707,4.075329714349328,2.7294089196708056,4.286726068163052,2.7316125710146824,4.290187055482634,4.290187055482634,2.60889728670159,3.8366136569141025,3.84993523211172,3.898870652202841,3.912408397522989,4.163943860410088,3.829113128468884,4.021898338061937,4.280473097483718,4.280473097483718,2.989791584407021,3.9253991071316148,4.298448367638681,4.298448367638681,3.831396707615037,4.2830258554653,4.2830258554653,4.2830258554653,2.700965572659314,4.242053818350564,4.242053818350564,2.729671655918647,4.028161297796612,4.287138713668294,3.0229871540884816,3.955249195985148,3.968982700137873,4.221973000734798,4.221973000734798,4.221973000734798,3.87415823980942,4.295035973218375,4.295035973218375,4.295035973218375,2.6838981877839387,3.9469090996822627,4.215248306309712,2.87298819205508,2.7039888866400754,3.9902613778542766,3.8425730083340195,2.7124044764710735,4.002680217014603,2.580069943980787,4.0174099473749285,4.0313592874699795,4.290542307596397,4.006748641620991,4.2643494010101355,4.2643494010101355,4.2643494010101355,3.8721709170399485,4.121119443122311,2.6716499289051816,3.9288969542723264,3.9425389575857714,4.19601156598591,2.660288067657927,3.912188334791067,3.9257723220646463,4.178166974638512,3.8719354279847917,4.120868814070898,4.120868814070898,3.9890277685466016,4.002878559409609,2.731117150256927,4.289408962811481,3.8453676614932792,3.8587196325401303,4.106803352413809,3.976469577593691,4.2468185176581015,4.2468185176581015,2.5568265093247624,3.98121774808354,2.498794794810798,3.717215397239204,2.0866467838676033,2.7936923883186093,3.404482505128548,3.798389571837637,2.90461098717586,4.020222819620569,4.293546419084614,4.293546419084614,3.8704618364535874,4.119300482806453,4.119300482806453,3.818225489832128,3.996585504063042,4.01046253706326,4.268302069176075,3.6023708209778067,2.7123733240303496,3.988784300044631,3.841097170611531,4.03448574343746,4.293869768793669,3.075342140453971,4.037721343260966,4.29731339089313,3.8590995765385387,4.121468861594543,3.437388937387531,4.028190161001014,3.8601536152967943,4.279509925403641,4.279509925403641,3.9704898447169494,4.240432239625274,4.240432239625274
6,3.3341727487270987,3.548532447532467,3.169534928016539,3.385022659423987,2.2630311153313794,3.5542473702786768,2.2713984244055037,3.567388809683351,3.567388809683351,2.177389445660578,3.2020433024420254,3.213161508353282,3.2405083358092854,3.2517601008641783,3.4608213488378095,3.179893101228939,3.3399918858394244,3.5547257069751916,3.5547257069751916,2.4841360802347463,3.261506789370707,3.579605577260621,3.579605577260621,3.1951728886479462,3.571806612340994,3.571806612340994,3.571806612340994,2.250026171613121,3.5338222039174676,3.5338222039174676,2.2800240638251763,3.3646188441864577,3.5809359748180443,2.5095109849389976,3.2834215957787505,3.294822365208537,3.513612941959236,3.513612941959236,3.513612941959236,3.215240033900239,3.564534733308346,3.564534733308346,3.564534733308346,2.2305055234301028,3.2801551815148575,3.50316367165046,2.3852581090159117,2.244948808485564,3.3128584847443205,3.2011892440915664,2.2596629958293413,3.3345721292620483,2.143247044906283,3.3372358830720668,3.3488235076660664,3.5641251289541933,3.3258847748005076,3.5397116255117607,3.5397116255117607,3.5397116255117607,3.225470342224377,3.432841376412341,2.2233020767081553,3.269561877511994,3.280914522920021,3.4918501588158506,2.2136602357752846,3.255382699669537,3.2666861118211665,3.476706978703064,3.21447978612859,3.421144218567951,3.421144218567951,3.313100211914349,3.324604032094607,2.271564041366067,3.5676489226100223,3.1881911151799374,3.1992612232187563,3.404947228081787,3.2984797281206437,3.5227340524454354,3.5227340524454354,2.1246964876901093,3.308350932389444,2.1447604472919375,3.190552731508667,1.8545312213405085,2.482926097993077,2.884740784699775,3.218512445739418,2.4157869134536565,3.3436497072022937,3.5709750108792884,3.5709750108792884,3.2132120633868553,3.4197949917514223,3.4197949917514223,3.1702538381137626,3.318345280378593,3.329867312602129,3.5439502075162395,2.999685607941177,2.2585868106851215,3.321451192184002,3.1951176023657193,3.3559828983181603,3.5717448091411947,2.558148052052565,3.3586796256332514,3.574614913692137,3.203310291025523,3.4210943140080965,2.846512965745006,3.3357573817324284,3.2227415878924086,3.572851235179728,3.572851235179728,3.29680892323169,3.5209496542491596,3.5209496542491596
7,3.136167932999458,3.3377975617514397,3.098720661101279,3.3093939304266202,2.157983518087796,3.3892628308582258,2.228097391042435,3.4993815326651996,3.4993815326651996,2.0295907485981743,2.9846922773502564,2.9950557922021663,3.158497114062823,3.1694641179310956,3.373234415661923,3.0668702862688284,3.2212786860983362,3.4283802315068073,3.4283802315068073,2.4725628817747265,3.246311943302322,3.5333497964624088,3.5333497964624088,3.087911724819295,3.45190194753499,3.45190194753499,3.45190194753499,2.1711888787335027,3.4100027659084398,3.4100027659084398,2.259323843456948,3.334071643990287,3.548424842598286,2.2804296785063873,2.9836936753814123,2.994053722865375,3.4052116005752895,3.4052116005752895,3.4052116005752895,3.0867732387501174,3.422111664249351,3.422111664249351,3.422111664249351,2.233767045052069,3.284951536841278,3.508286117634276,2.403197382916369,2.2618328309801115,3.3377741429394003,3.0337850336595653,2.141495317877341,3.1601927433953803,2.105213396659682,3.2780139394354912,3.2893959322807524,3.5008768525673513,3.245921689103119,3.4546075755460435,3.4546075755460435,3.4546075755460435,3.2167873840420693,3.4236001759189807,2.2352342314020333,3.2871091638265195,3.2985227373120276,3.5105904355867517,2.2200819712993782,3.2648264283814394,3.276162631257763,3.4867927598682043,3.1617167243936954,3.3649889288731045,3.3649889288731045,3.315150075529078,3.3266610132913312,2.219063594397609,3.485193328291437,3.152343911721851,3.163289550304218,3.366662874465738,3.2623432718559884,3.4841407805411277,3.4841407805411277,2.1458825707732894,3.3413396430725966,2.138608760740074,3.181401462257962,1.828731027718514,2.4483836900032996,2.8913833834260316,3.225923609607556,2.3939793880141305,3.313466280988416,3.5387394987320966,3.5387394987320966,3.166267044149618,3.369831796509973,3.369831796509973,3.169938729785225,3.318015452456854,3.329536339444551,3.543597955525284,3.0473844126300977,2.294501204803839,3.374266477652704,3.1821313563405473,3.3423428308785263,3.5572277983130816,2.5350884008997996,3.3284038249660997,3.5423926297437633,3.051385092163256,3.258840149796032,2.5455937654641856,2.9831176939033424,3.193722907103928,3.54068004593889,3.54068004593889,3.2035131315456447,3.4213109450825145,3.4213109450825145
8,3.198304928435488,3.4039294514626453,3.2635039462936426,3.4853803659569387,2.1923408910642466,3.443223468749566,2.3467193823117967,3.685685599661915,3.685685599661915,2.031551106502899,2.9875751566219098,2.997948681471291,3.2974136463564823,3.3088629992952194,3.52159549079193,3.2085268391549446,3.370067252931844,3.5867346711296872,3.5867346711296872,2.6074197832571144,3.4233701581392233,3.743541964943454,3.743541964943454,3.2339260774321366,3.6151278662363486,3.6151278662363486,3.6151278662363486,2.2671103216891653,3.5606540468690975,3.5606540468690975,2.425554824040062,3.5793777785313408,3.809502130309314,2.263448395094078,2.9614755169375377,2.9717584180380148,3.554679841178789,3.554679841178789,3.554679841178789,3.2044848838694597,3.5526111738096944,3.5526111738096944,3.5526111738096944,2.3726042778655865,3.4891239380376273,3.7263396239608806,2.56935012542477,2.418211882752726,3.568541840867736,3.128717792855205,2.2085066773095567,3.259081034224172,2.177845774330794,3.3911093371932792,3.4028840223918664,3.621661287123576,3.3865434452790995,3.604270146212177,3.604270146212177,3.604270146212177,3.435814772390964,3.656709211661376,2.367356914108703,3.4814072266304454,3.493495446167356,3.7180982751312297,2.3245760743004036,3.418494226912358,3.430363998533581,3.6509079981806205,3.2814266945087796,3.49239525879668,3.49239525879668,3.507689984950627,3.519869464065038,2.2707611773378664,3.5663879689529576,3.23850151987385,3.249746316817856,3.458678095152641,3.3868128720004753,3.617072717392253,3.617072717392253,2.250192720504448,3.5037602914429122,2.139893902370896,3.183313243196374,1.8227337558954235,2.44035428475255,2.9963642599298237,3.3430510338060015,2.5073220892928245,3.470341992100796,3.7062807465456893,3.7062807465456893,3.3132026753487644,3.5262141720806133,3.5262141720806133,3.3193658571380285,3.4744227397379035,3.486486707584215,3.7106389326937257,3.2904032024000562,2.4774800582776906,3.6433530268789567,3.359668467205148,3.5288184421165187,3.7556922472244616,2.709375781232815,3.5572316572175633,3.785932196778146,3.168001853480133,3.383385355478084,2.495923701056429,2.9249105871755026,3.4136448664828065,3.784493712899334,3.784493712899334,3.343162505747978,3.570454685973579,3.570454685973579
